FMID;MarketName;Website;street;city;zip;Season1Date;x;y
4460884032;Hala Koszyki;no data; ;no data;no data;no data;21.0109023;52.2222003
4461622681;"Restauracja GruziÒska ""Batumi""";https://facebook.com/pages/Batumi/151083575390450; ;no data;no data;12:00-20:00;15.7267787;50.7765473
4462348546;Aroma Stone;http://aromastone.pl; ;no data;no data;no data;17.7551903;51.3037786
4462799389;Pomodori;no data; ;no data;no data;no data;19.3219127;51.7488085
4463898324;Koncertowa;no data;Kaprysowa 4;Lublin;20-843;no data;22.5458619;51.2633422
4463989305;Zajazd Pod Klonami;http://zajazdpodklonami.pl/;Øyrardowska ;no data;96-325;06:00-23:00;20.4956265;51.9965418
4464420193;Pierrogarnia Palce LizaÊ;http://pierrogarniapalcelizac.pl;Marii Konopnickiej 15;Bielsko-Bia≥a;43-300;Mo-Fr 08:00-18:00;19.0273066;49.8192387
4464569126;FatBob Burger;no data;Kramarska 21;PoznaÒ;61-765;"Tu-Th 13:00-22:00; Fr-Sa 13:00-24:00; Su 13:00-20:00; Mo off";16.9357149;52.4090383
4464781104;Pizzeria Maestro;no data; ;no data;no data;no data;15.3345787;50.9060962
4464839448;Tyrolska Chata;no data; ;no data;no data;12:00-23:00;15.3221794;50.9147098
4464892061;Szafranowy DwÛr;http://www.szafranowydwor.com.pl/; ;no data;no data;Tu-Su 11:00-20:00;20.4325222;50.9468464
4465215889;Impresja;no data;Jerzego BojaÒczyka 21;no data;87-800;Mo-Su 12:00-00:00;19.0692179;52.6519339
4465833289;Thali Palace;http://www.facebook.com/thalipalace;Franciszka Ratajczaka 30;PoznaÒ;61-815;Mo-Su 12:00-22:00;16.9252323;52.4057489
4466009790;Avocado;no data; ;no data;no data;"Mo-Fr 09:00-19:00; Sa-Su 09:00-15:00";22.5527578;51.2478057
4466301349;Pizzeria Adjano;no data; ;no data;no data;no data;18.9206244;50.1877558
4466716889;Ambaras;no data; ;no data;no data;no data;22.5668325;51.2491627
4467112714;Bella Italia;no data;årÛdmiejska 9;Lubsko;68-300;no data;14.9708966;51.787566
4469421441;Oberøa;no data;Adama Mickiewicza 9;S≥ubice;69-100;no data;14.559245;52.3501251
4469710889;Charlotte Menora;no data; ;no data;no data;no data;21.0044311;52.2357672
4470476528;PG4;http://pg4.pl;Podwale Grodzkie 4;GdaÒsk;80-895;no data;18.6445885;54.35422
4471389689;Grabowa Chata;https://www.facebook.com/pg/grabowachata/;Grabowa 52;no data;43-438;no data;18.9465329;49.67803
4471579009;Pa≥ac Bia≥okosz;no data; ;no data;no data;no data;16.2371831;52.5722498
4472288079;Kacperek;https://restauracjakacperek.com.pl/;åwiÍtego Wincentego 85;Warszawa;no data;Mo-Su 10:00-23:00;21.0473963;52.2871814
4472612421;Trattoria Oro di Napoli.;http://www.orodinapoli.com.pl/;Kolejowa 144;£omianki;05-092;11:00-22:00;20.871899;52.3394467
4473835096;Pizzeria Roma;no data; ;no data;21-500;no data;23.124502;52.0340142
4474309230;Mr Capone;no data;Jurija Gagarina 152;ToruÒ;87-100;no data;18.5706921;53.0172441
4474316950;"""Bachus"" pizzeria";no data; ;no data;no data;no data;18.5699853;53.0149544
4475032076;Bistro zawijane;no data;Jana z Kolna 1;Pruszcz GdaÒski;83-000;no data;18.6275516;54.2691168
4476012159;Szyk;no data;W≥oc≥awska 5;OsiÍciny;88-220;no data;18.7255262;52.6290726
4476273059;Luna;no data;Koúcielna 2a;GrÛdek;86-140;no data;18.3595678;53.5015782
4476814305;Warung Sumatra;no data;Osiedle Boles≥awa Chrobrego 10;PoznaÒ;no data;no data;16.9134303;52.4589956
4477981054;Capri;no data; ;no data;no data;no data;15.5319976;52.2475544
4478839844;Barbarosa;no data;Grunwaldzka 70;Wydminy;11-510;Tu-Su 09:00-21:00;22.03146;53.98195
4479182272;Piast;no data; ;no data;no data;no data;19.1974433;50.3041591
4479339789;Kuchnia Turecka;no data;Jana KiliÒskiego 2A;no data;64-920;no data;16.733703;53.1501687
4479395394;Apollo - grecka;no data;Jatkowa 1;no data;21-500;no data;23.1205376;52.0335201
4480437553;Katarzynka;no data; ;no data;no data;no data;18.6113591;53.0126069
4480437564;Beijing;no data; ;no data;no data;no data;18.6113733;53.0127873
4480711996;Zielona Pietruszka;no data; ;no data;no data;no data;15.0080989;51.1497531
4482711410;Pizzeria Soprano;no data; ;no data;no data;no data;18.6090553;53.0130357
4483033248;Bistro Carlo;no data; ;no data;no data;no data;15.0627027;51.0248176
4483049420;Papuvege;no data; ;no data;no data;no data;19.4953365;51.7773888
4483940061;Piccolo Grande;no data; ;no data;no data;no data;18.6085213;53.0128804
4483940062;U Go≥Íbiewskich;no data; ;no data;no data;no data;18.6086031;53.0129328
4484208969;La Gondola;no data;Koúcielna 1;Zielona GÛra;65-064;no data;15.5056785;51.9383285
4484281510;Tiffini;no data;Strzegomska 38-40;Wroc≥aw;53-611;"Mo-Fr 09:00-16:00; Sa 09:00-15:00";16.9989631;51.1132189
4484657927;Bar Pokusa;no data; ;no data;no data;no data;14.9498864;51.4768918
4485162205;U Dziewczyn;no data;Zawale 16;StrzyøÛw;38-100;no data;21.7904192;49.8702422
4485167162;Taverna Italiana;no data;Narciarska 16;StrzyøÛw;38-100;no data;21.7749695;49.8747378
4485352191;Sushi Kushi;http://sushikushi.pl;Piotrkowska 115;no data;no data;"Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 12:00-22:00";19.4569443;51.7637088
4486421588;Spichlerz;no data;Koúcielna 4;Raszowa;no data;11:00-22:00;18.1736329;50.3932133
4486421751;Magiczny Zakötek;no data;M≥yÒska 22;Raszowa;no data;no data;18.162694;50.3974726
4486436989;Hotel Hugo;no data; ;no data;no data;12:00-22:00;18.3276963;50.3749178
4490728294;do widzenia do jutra;no data; ;no data;no data;no data;21.0557895;52.2336215
4491763873;Tinto;http://tintolublin.pl/;Plac W≥adys≥awa £okietka 3;no data;no data;no data;22.5665292;51.2475086
4491763875;Möka z wodö;http://www.makazwoda.pl/;Unicka 3;Lublin;20-126;"Mo-Su 11:00-23:00; Fr,Sa 11:00-24:00";22.573691;51.2572305
4491944709;Restauracja 24h;no data; ;no data;no data;24.lip;15.0352027;51.1813635
4491986931;City Bistro;no data; ;no data;no data;"Mo-Sa 09:00-20:00; Su 10:00-18:00";15.0319032;51.1525871
4493872289;Bernard;http://www.bernard.wroclaw.pl/;Rynek 35;Wroc≥aw;50-102;Mo-Su 10:30-23:30;17.0334255;51.1099562
4493872589;Jadka;http://www.jadka.pl/;Rzeünicza 24-25;Wroc≥aw;50-132;Mo-Sa 17:00-23:00, Su 17:00-22:00;17.0285424;51.1118922
4494889012;Restauracja w Ratuszu;no data; ;no data;no data;no data;19.5250014;50.4521964
4494915684;Sushi Koi;no data; ;no data;no data;no data;18.6083352;53.0116916
4494915804;Spice India;no data; ;no data;no data;no data;18.6077723;53.0121056
4497131584;"Sala weselna ""Zacisze""";no data; ;no data;no data;no data;18.8704655;50.3913329
4497192350;Pinola;http://www.pinola.pl; ;no data;no data;"Mo-Sa 10:00-21:00; Su 10:00-19:00";17.0424311;51.0762435
4497457888;Foodmax;no data; ;no data;no data;no data;19.4397231;51.7497625
4497457889;Sphinx;no data; ;no data;no data;no data;19.4397608;51.7496166
4497457897;New York Hot Dog;no data; ;no data;no data;no data;19.4401803;51.7495262
4499063689;Karczma U Koz≥a;no data; ;no data;no data;09:00 - 21:00;14.774206;53.7505367
4499182397;Hikari;no data;Hubska 74a;Wroc≥aw;no data;"Mo-Sa 12:00-22:00; Su 01:00-21:00";17.0449023;51.0904815
4500260223;Big City;no data; ;no data;no data;"Mo 12:00-24:00; Tu-Su 00:00-03:00, 12:00-24:00";21.0966215;52.3020583
4500536848;Koku Sushi;http://www.kokusushi.pl/pl/boleslawiec.html;Boles≥awa Prusa 8;Boles≥awiec;59-700;no data;15.5628876;51.2631685
4501264141;Bistro 8 1/2;http://www.osiemipol.pl/;Prudnicka 4a;Wroc≥aw;50-503;Mo-Th 12:00-21:00, Fr-Sa 12:00-22:00, Su 12:00-20:00;17.045727;51.0898645
4503035648;Na widelce;no data; ;no data;no data;no data;19.4458538;51.7875456
4503132005;Da Pietro;no data; ;no data;no data;no data;19.422534;51.8032763
4504307193;Pimiento;no data; ;no data;no data;Mo-Su 12:00-23:00;19.9387713;50.0597601
4504307295;Karakter;no data; ;no data;no data;"Mo 17:00-23:00; Tu-Th 12:00-23:00; Fr,Sa 12:00-24:00, Su 12:00-23:00";19.9459627;50.0533119
4508999671;Smak Azji;no data; ;no data;no data;"Mo-Fr 10:00-21:00; Sa-Su 11:00-20:00";21.148574;52.2379049
4509503992;Karczma Garncarska;no data; ;no data;no data;no data;22.1387054;50.1575793
4510606427;Pizeria Kapone;no data; ;no data;no data;no data;22.6520744;50.3997894
4511712267;Dom PrzyjÍÊ - VERONA;no data; ;no data;no data;no data;18.3089416;50.039765
4513885671;Mansor;no data; ;no data;no data;no data;21.1114117;52.2889135
4515072305;HarcÛwka;http://www.harcowka.com.pl/restauracja.html; ;no data;no data;"Mo-Fr 12:00-20:00; Sa-Su 12:00-21:00";16.2841716;50.7711277
4515442697;Piecuszki;no data;PowstaÒcÛw ålöskich 124 paw. 60;Warszawa;01-446;"Mo 11:00-19:45; Tu-Sa 11:00-20:45; Su 11:00-19:45";20.9288826;52.2630451
4515809044;Qrnik;no data; ;no data;no data;no data;17.8239947;52.5673744
4516091989;Stylowa;no data;Koúcielna ;no data;05-400;no data;21.2653206;52.1087822
4516574150;Tele pizza;no data; ;no data;no data;no data;20.6978404;52.4340773
4517268040;Docent;http://docent.pl/;Aleja Jana Paw≥a II 37;KrakÛw;no data;"Mo-Fr 08:00-16:00; Sa-Su 08:00-15:00";19.9976875;50.0748684
4517285129;Docent;http://docent.pl/; ;no data;no data;Mo-Fr 08:00-19:00, Sa 08:00-16:00;19.9432634;50.0725042
4519799010;Bonjour «ava;no data; ;no data;no data;no data;19.8799101;50.0646254
4523079190;Konspira;no data;Plac Solny 11;Wroc≥aw;50-061;"Su-We 12:00-22:00; Th-Sa 12:00-23:00";17.0283023;51.1092597
4523370289;Qchnia;http://www.qchnia.org; ;no data;no data;no data;18.6735516;50.2962669
4523425873;Centrum Rekreacji i Sportu ÑSzkutnikî;www.centrum-szkutnik.pl;LubiÒska 36;Obora;59-335;no data;16.1390179;51.4186095
4524457389;Steak Burger;no data;Grodzka 6;no data;no data;no data;19.9378491;50.0598232
4524912696;Manekin;no data;Adama Mickiewicza 24;PoznaÒ;no data;"Su-Th 10:00-22:00; Fr-Sa 10:00-22:00";16.9112313;52.4105353
4525898246;Portofino;http://pizzaportofino.pl/;Osiedle Sarmackie 43831;Zalasewo;62-020;"Su-Th 12:00-22:00; Fr-Sa 12:00-24:00";17.0680681;52.3913873
4526576246;Tawerna ÑMykonosî;http://tawerna-mykonos.com.pl; ;no data;no data;"Mo-Fr 11:00-23:00; Sa-Su 12:00-23:00";16.9257783;52.4086339
4526577313;Massimiliano Ferre;http://www.mf-restauracja.pl/; ;no data;no data;"Mo-Fr 09:00-22:00; Sa-Su 12:00-22:00";16.9254221;52.4086521
4528582847;Atelier;no data; ;no data;no data;no data;19.715801;49.8529138
4529340847;BezogrÛdek;https://www.facebook.com/bezogrodekstreetfood/; ;no data;no data;Mo-Su 12:00-22:00;19.902332;50.0628213
4529748729;Pierogarnia Z≥ote Jab≥ko;no data;ParzÍczewska 2;PoddÍbice;99-200;no data;18.9599364;51.8935519
4532514190;ukrainskachata;no data; ;no data;no data;no data;21.9985735;50.0354438
4533745995;Mucha nie siada;no data; ;no data;no data;"Mo-Th 10:30-22:00; Fr-Sa 10:30-24:00; Su 10:30-22:00";21.0447862;52.2543529
4534720666;Restauracja IKEA;no data; ;no data;no data;"Mo-Sa 08:30-20:30; Su 08:30-19:30";16.9879857;52.3828239
4537953489;Retro Burger;no data;M≥yÒska 35;no data;88-100;no data;18.2627163;52.8038516
4538161166;Pizza Hut;no data;Aleje Jerozolimskie 179;Warszawa;02-222;no data;20.9566918;52.2127376
4538290790;Akashia;no data; ;no data;no data;"Mo-Sa 11:00-22:00; Su 12:00-21:00";21.0022474;52.2315791
4539040190;Jag≥a;no data; ;no data;no data;no data;18.672923;50.2901121
4540886193;Restauracja Venus;http://www.restauracja-venus.pl/;Jana KiliÒskiego 49B;Ostrowiec åwiÍtokrzyski;27-400;no data;21.402807;50.9345858
4542058738;KOMPOCIK Tanie Obiady Domowe;no data; ;no data;no data;no data;17.8125366;51.647647
4542079286;Sielsko Anielsko;no data;Rynek 17;Lublin;no data;"Mo-Su 09:00-24:00; Fr,Sa 09:00-01:00";22.5677022;51.2475862
4542079287;Sexy Duck;no data;Stanis≥awa Staszica 1;Lublin;no data;"Mo-Su 11:00-22:00; Fr,Sa 11:00-24:00";22.5625516;51.2484902
4543262805;Dziurka od Klucza;no data; ;no data;no data;"Mo-Sa 12:00-22:00; Su 12:00-21:00";21.0238837;52.2407633
4546133894;Biesiadna;no data; ;no data;no data;no data;23.0944995;53.1193141
4547235849;Obroty Rzeczy;no data;TarczyÒska 3A;Warszawa;02-025;no data;20.9892426;52.2233139
4547274110;PiÍtro Niøej;no data;Zielna 39;Warszawa;00-108;no data;21.0064185;52.2362879
4548105782;Hagiel Bistro;no data;Jana Olbrachta 4;Warszawa;01-111;no data;20.942598;52.2386056
4548107416;Cool Pizza;no data;Kolejowa 5;OstrÛw Wielkopolski;63-400;no data;17.813623;51.648591
4548183048;Bar Azjatycki Hai Dang;no data; ;no data;no data;no data;20.9354168;52.2396962
4548496393;Ranczo;no data; ;no data;no data;no data;21.1354863;49.6357664
4548583381;Zapieknajpa;no data;Wroc≥awska 20;OstrÛw Wielkopolski;63-400;no data;17.8149834;51.6477994
4548901651;Restauracja Pub SENATOR;no data;Inøynierska 1;OstrÛw Wielkopolski;63-400;no data;17.8007136;51.6335902
4549337693;Restauracja Biesiadna;http://kluczewianka.wix.com/kluczewianka#!;Romualda Traugutta ;no data;73-102;Mo-Su 10:00-18:00;15.0206654;53.2949954
4549880189;Cztery Pory Roku;http://www.pizza4poryroku.pl;Antonia Vivaldiego 7a;no data;52-129;Mo-Su 12:00-22:00;17.061697;51.0509777
4550534511;Weso≥a Kawka;no data;Warszawska ;Szprotawa;no data;no data;15.5520829;51.5646374
4550984597;Restauracja Ha-Noi;no data;Merkurego 1;G≥ogÛw;67-200;no data;16.0671298;51.6563903
4551412354;Anna Maria;no data;819;no data;no data;no data;21.0369253;49.6054965
4551412369;Zajazd Marlena;no data; ;no data;no data;no data;21.0533079;49.6130347
4551437542;Susharnia;no data; ;no data;no data;Mo-Su 12:00-22:00;21.0390006;52.2529217
4551983706;Office Bistro;no data; ;no data;no data;Mo-Fr 08:00-17:00;20.97087;52.2126117
4552196706;Lemon Tree Restauracja i OgrÛd;http://www.lemondabrowa.pl/;Zachodnia 38;£omianki;05-092;no data;20.8759054;52.3321165
4553853911;Pizzeria z Nowolipek;no data;Genera≥a Stanis≥awa Skalskiego 3;Warszawa;03-982;no data;21.0789766;52.2295856
4553853912;Toro Sushi;http://www.torosushi.pl/;Genera≥a Stanis≥awa Skalskiego 5;Warszawa;03-982;no data;21.0779243;52.2296312
4554663489;KARCZMA;no data;Zamkowa 10;no data;11-600;Mo-Su 10:00-22:00;21.7426384;54.2112217
4555984926;Ragu Pracownia Makaronu;https://ragu.pl/;Henryka Sienkiewicza 34a;Wroc≥aw;50-335;no data;17.0489822;51.1170722
4556923168;Restauracja Solankowa 44;http://www.restauracjasolankowa44.pl/;Solankowa 44;Inowroc≥aw;88-100;"Su-Mo 12:00-22:00; Tu-Sa 11:00-22:00";18.2491894;52.7951602
4557502093;Tadz Mahal;no data;Fryderyka Chopina 11;Zielona GÛra;no data;no data;15.5048383;51.9429151
4557693689;Pizzeria Bube;http://www.pizzeriabube.pl;åwiÍtego Antoniego 18-20;Wroc≥aw;50-073;"Mo-We 11:00-24:00; Th-Sa 11:00-01:00; Su 11:00-24:00";17.0252052;51.1091092
4557970586;Bar Ha My;no data;GÛrczewska 1;Warszawa;01-189;no data;20.9718992;52.2367073
4558668518;Restauracja Folklor;no data;Franklina Roosevelta 6;Jastrowie;64-915;Mo-Sa 8:00-21:00, Su 10:00-21:00;16.8037095;53.4155336
4558771100;Podkowa;http://hotelpodkowa.pl/restauracja/; ;no data;no data;no data;17.0117491;51.070372
4558907414;Bar Patikor;no data;Rokietnicka 5D;PoznaÒ;60-101;no data;16.890851;52.4064092
4558907415;Bar Piccolo;no data;MarceliÒska 23;PoznaÒ;60-356;no data;16.8902072;52.4054798
4559294505;City SAM;no data;Twarda 4;Warszawa;00-105;no data;21.0015844;52.235298
4559873887;Swojski Smak;no data;Jana Heweliusza 25/27;GdaÒsk;no data;Mo-Su 09:00-22:00;18.6524249;54.3569143
4560313815;Calzone;no data; ;no data;no data;no data;17.821216;52.5603207
4560340829;Casa Pablo;no data; ;no data;no data;no data;21.0009513;52.2367456
4560514580;Ogrody Smaku;no data;Wroc≥awska 93a;OstrÛw Wielkopolski;63-400;no data;17.8147893;51.6370724
4560584103;Stara Szafa;no data; ;no data;no data;no data;21.0331079;52.2304933
4560631292;Bobby Burger;no data;Kupiecka 21;Zielona GÛra;65-426;no data;15.507558;51.9397209
4560936296;Mleczna Per≥a;no data;Wroc≥awska 59;OstrÛw Wielkopolski;63-400;no data;17.8171247;51.6421989
4563608819;Pizzeria Napoli;http://pizzeria-napoli.zgora.pl/index.php;Stefana WyszyÒskiego 38d / 21;Zielona GÛra;65-536;no data;15.4794311;51.9385686
4564270958;Pod DÍbem;http://hotelpoddebem.com.pl/; ;no data;no data;no data;15.5092911;51.9301977
4564270963;Klimat Bistro;no data;Miko≥aja Reja 43876;Zielona GÛra;65-076;no data;15.501538;51.9384717
4564698090;Zajazd Zagroda;http://www.zajazd.glucholazy.pl; ;no data;no data;no data;17.3892904;50.3017136
4565028951;Rosmarino;no data; ;no data;no data;Mo-Su 11:00-22:00;20.9469067;52.2250033
4565557404;Lotus;no data; ;no data;no data;no data;14.5703749;53.4324968
4565627299;"Restauracja ""G≥Íbokie""";http://restauracjaglebokie.pl/; ;no data;no data;no data;14.4849693;53.4731009
4565874844;Ed Red;no data;Plac Mirowski 1;Warszawa;00-138;no data;20.9967651;52.2387011
4567392886;Bez Rezerwacji;http://bez-rezerwacji.pl/;Piwna 16;GdaÒsk;80-831;Mo-Su 10:00-00:00;18.6510506;54.3499662
4567413848;Someplace Else;no data; ;no data;no data;12:00+;16.9112598;52.4068146
4567487272;Obiady po sösiedzku;no data; ;no data;no data;no data;18.5672671;54.4044286
4569274488;Pod Schodami;no data;BohaterÛw Westerplatte 11;Zielona GÛra;65-034;no data;15.505191;51.9424438
4569686764;WÍgierska Korona;no data; ;no data;no data;Mo-Su 11:00-22:00;20.956209;49.4187336
4570385648;Krynicka;no data; ;no data;no data;no data;20.9569209;49.4194736
4570387598;DwÛch åwiÍtych;no data; ;no data;no data;no data;20.9565387;49.419194
4570404478;Ber≥o - Grota Myúliwska;no data; ;no data;no data;no data;20.9603329;49.4210426
4573245167;Izba Gaüdziny;no data; ;no data;no data;no data;20.9558503;49.4140055
4574038946;Panda Handroll;no data;Aleja Jana Paw≥a II 38;Warszawa;no data;no data;20.9946592;52.241384
4574122460;Cristal Patio;no data; ;no data;no data;Mo-Su 11:00-00:00;20.9611449;49.4207774
4574267747;Maraton;http://centrummaraton.com/restauracja/;Sportowa 6;Szamotu≥y;64-500;Mo-Su 11:00-22:00;16.593536;52.6024071
4575011518;Efez;no data; ;no data;no data;no data;16.4984572;50.8400824
4575171637;PernaLOVE Bistro;no data; ;no data;no data;no data;19.2302903;50.4540026
4575560055;Monte Carlo;http://www.royal-hotel.pl/; ;no data;no data;no data;23.1592577;53.1320427
4577265012;Restauracja Trasowa;no data; ;no data;no data;no data;16.5740674;51.8629968
4577947922;Cela Pod RÛøö;no data; ;no data;no data;no data;16.5730817;51.8451149
4577970604;U Kasi;no data; ;no data;no data;no data;16.5748076;51.8460281
4578292111;Pizzeria Manufaktura;no data;Adama Mickiewicza 46;Morög;14-300;"Mo-Th 11:00-21:00; Fr,Sa 11:00-21:45; Su 12:00-21:30";19.937606;53.9104478
4578595893;Bar Mleczny;http://BarMleczny.com.pl; ;no data;49-300;"Mo-Fr 08:00-18:00; Sa 09:00-15:00";17.4688707;50.8604419
4579825089;Ma≥y dworek;no data; ;no data;no data;Mo-Su 10:00-10:00, 18:00-22:00;15.3279702;50.9086713
4580254503;Pizzeria Lawendowa IZBA;https://www.pizzeria-izba.pl/;Przec≥aw 26a;no data;72005;Mo-Su 12:00-22:00;14.4722713;53.3756001
4581492396;Repeta;http://repeta.eu/;Stefana StarzyÒskiego 11;no data;76-200;"Mo-Th 10:30-21:00; Fr-Sa 10:30-22:00; Su 12:00-20:00";17.0267874;54.4659397
4582020268;Oficyna;no data; ;no data;no data;no data;22.6099766;50.1716242
4582020472;Leúne Runo;no data; ;no data;no data;no data;22.6086278;50.1788149
4582603582;Kocia Gospoda;no data; ;no data;no data;no data;19.7268419;52.8393735
4582637320;Picco Bello;no data;Starozamkowa 25;Leszno;64-100;no data;16.5754716;51.8393402
4582716987;Bu≥ka z Mas≥em;no data;Rynek 12;Leszno;64-100;no data;16.5738762;51.8438747
4582716988;Wieniawa;no data;Rynek 29;Leszno;64-100;no data;16.575004;51.843076
4582717604;Zielona Antresola;no data;Zielona 14;Leszno;64-100;no data;16.5758824;51.8433569
4582747182;"""Podgrodzianka""";no data; ;no data;no data;no data;15.694874;51.1966798
4582774654;Pireus;no data; ;no data;no data;no data;16.5795423;51.8426981
4582943833;Le Cedre Lounge;no data; ;no data;no data;no data;21.0005113;52.23684
4582943875;El Greco;http://www.elgreco-restauracja.pl; ;no data;no data;Mo-Su 11:00-23:00;20.9990339;52.2362015
4583267444;Dom Weselny Jubilatka;no data; ;no data;no data;no data;17.7899527;51.642235
4583859349;123 Super Smaki;no data; ;no data;no data;no data;16.599667;51.8267339
4583859369;Sphinx;no data; ;no data;no data;no data;16.5999556;51.8266259
4584083690;Restauracja Kawior;no data; ;no data;80-512;"Su-Th 10:00-22:00; Fr-Sa 10:00-23:00";18.6297291;54.4111497
4584290391;Ceviche Bar;no data; ;no data;no data;no data;21.0018239;52.2355504
4585424379;Pizzeria MAFIA;no data; ;no data;no data;no data;16.5828017;51.8669128
4585495314;U Kiera;no data; ;no data;no data;no data;20.4221097;49.7055443
4585495317;Bar Hermes;no data; ;no data;no data;Mo-Su 09:00-18:00;20.421053;49.7056793
4585495326;Pizzeria Apollo;no data; ;no data;no data;no data;20.4213295;49.7056516
4585685602;Pawilon Towarzyski;no data; ;no data;no data;no data;23.163526;53.1268421
